score_date,CustomerID,purchases_90d,spend_90d,units_90d,active_days_90d,avg_order_value,recency_days,Country,return_units,return_rate_units,snapshot_date,propensity_score,priority_band,recommended_action,score_reason
2011-12-10,17758,4,2020.5,1184,3,505.125,19.385416666666668,United Kingdom,0.0,0.0,2011-12-10,0.5355007014057076,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,12647,3,674.11,383,3,224.70333333333335,22.461111111111112,Germany,0.0,0.0,2011-12-10,0.5352952063324519,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,14426,4,1596.0900000000001,1096,3,399.02250000000004,23.48263888888889,United Kingdom,14.0,0.012612612612612612,2011-12-10,0.534868143206765,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,14292,5,1984.72,778,3,396.944,7.506944444444445,United Kingdom,6.0,0.007653061224489796,2011-12-10,0.5343267822202432,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,17317,3,2600.34,1146,3,866.7800000000001,46.27847222222222,United Kingdom,72.0,0.059113300492610835,2011-12-10,0.5343206892668046,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,14211,3,1111.17,649,3,370.39000000000004,53.44236111111111,United Kingdom,1.0,0.0015384615384615385,2011-12-10,0.5328625659433726,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,17069,4,1213.9099999999999,794,3,303.47749999999996,28.28263888888889,United Kingdom,6.0,0.0075,2011-12-10,0.5327754438590153,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,14057,4,1405.98,928,3,351.495,23.56111111111111,United Kingdom,0.0,0.0,2011-12-10,0.5324385320951915,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,15024,5,815.71,504,3,163.142,9.495833333333334,United Kingdom,0.0,0.0,2011-12-10,0.5320366711786346,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,17706,5,2476.99,850,3,495.39799999999997,4.434722222222222,United Kingdom,13.0,0.015063731170336037,2011-12-10,0.5305813379405522,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,15814,4,1945.33,1271,3,486.3325,16.65486111111111,United Kingdom,24.0,0.018532818532818532,2011-12-10,0.5305201336351075,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,12910,4,1588.1399999999999,862,3,397.03499999999997,23.397222222222222,United Kingdom,0.0,0.0,2011-12-10,0.530480018761193,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,17809,4,2555.2,1314,3,638.8,16.459027777777777,United Kingdom,40.0,0.029542097488921712,2011-12-10,0.5292898096915059,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,13871,4,1790.6100000000001,856,3,447.65250000000003,22.549305555555556,United Kingdom,5.0,0.005807200929152149,2011-12-10,0.5285295810776951,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,13988,3,2224.46,1754,3,741.4866666666667,19.572916666666668,United Kingdom,18.0,0.010158013544018058,2011-12-10,0.5283102387095894,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,14502,4,1291.62,942,3,322.905,19.506944444444443,United Kingdom,4.0,0.004228329809725159,2011-12-10,0.5272236324799779,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,12957,4,2302.25,1301,3,575.5625,9.588194444444444,United Kingdom,7.0,0.005351681957186544,2011-12-10,0.5263728611462267,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,15114,3,1081.59,1279,3,360.53,30.37152777777778,United Kingdom,0.0,0.0,2011-12-10,0.5240641521713636,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,17930,3,1046.3400000000001,1073,3,348.78000000000003,35.56736111111111,United Kingdom,0.0,0.0,2011-12-10,0.5239961423952962,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,17596,3,1089.2,1553,3,363.06666666666666,23.409027777777776,United Kingdom,0.0,0.0,2011-12-10,0.523881174538812,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,12783,4,1295.87,611,4,323.9675,2.3361111111111112,Portugal,0.0,0.0,2011-12-10,0.5232424973836326,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,15706,3,610.51,161,3,203.50333333333333,63.577083333333334,United Kingdom,15.0,0.08522727272727272,2011-12-10,0.522871242498483,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,17220,4,903.27,560,3,225.8175,24.425694444444446,United Kingdom,0.0,0.0,2011-12-10,0.5222979874027832,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16049,3,1111.79,793,3,370.59666666666664,40.44513888888889,United Kingdom,0.0,0.0,2011-12-10,0.5219387916076008,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16187,3,1515.74,1123,3,505.24666666666667,31.59027777777778,United Kingdom,8.0,0.007073386383731211,2011-12-10,0.5218564883020809,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,15529,3,1596.15,1458,3,532.0500000000001,22.521527777777777,United Kingdom,7.0,0.00477815699658703,2011-12-10,0.5215909690809759,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,14515,4,1336.44,763,3,334.11,17.51597222222222,United Kingdom,0.0,0.0,2011-12-10,0.5204373142205564,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,15058,4,867.4300000000001,450,3,216.85750000000002,25.377083333333335,United Kingdom,0.0,0.0,2011-12-10,0.5201800113667571,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,14125,3,2740.43,1640,3,913.4766666666666,10.467361111111112,United Kingdom,0.0,0.0,2011-12-10,0.5200825032176877,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,12640,3,994.58,301,3,331.5266666666667,23.505555555555556,France,0.0,0.0,2011-12-10,0.5185313553782641,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16905,4,2236.6,1139,3,559.15,5.415972222222222,United Kingdom,0.0,0.0,2011-12-10,0.5178989219336578,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,14800,3,499.3,490,3,166.43333333333334,47.46805555555556,United Kingdom,1.0,0.002036659877800407,2011-12-10,0.5178489633680602,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,13629,3,2074.0,1150,3,691.3333333333334,23.44375,United Kingdom,0.0,0.0,2011-12-10,0.5174933476464924,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,17109,4,420.45000000000005,341,3,105.11250000000001,29.292361111111113,United Kingdom,16.0,0.04481792717086835,2011-12-10,0.5172740295568035,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,14291,4,1527.71,1271,3,381.9275,1.5652777777777778,United Kingdom,0.0,0.0,2011-12-10,0.5165926286632133,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,17523,4,652.74,872,3,163.185,11.444444444444445,United Kingdom,0.0,0.0,2011-12-10,0.5158577113430697,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,12628,3,732.46,445,3,244.15333333333334,4.447916666666667,Germany,3.0,0.006696428571428571,2011-12-10,0.5154856821407827,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,16570,4,1604.33,685,3,401.0825,15.290277777777778,United Kingdom,2.0,0.002911208151382824,2011-12-10,0.5153597558753864,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,13650,4,1090.82,638,3,272.705,16.48472222222222,United Kingdom,0.0,0.0,2011-12-10,0.5153569713817043,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,12615,3,1494.6,952,3,498.2,2.373611111111111,France,0.0,0.0,2011-12-10,0.5152850137633581,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,13297,4,2089.85,963,3,522.4625,7.602777777777778,United Kingdom,0.0,0.0,2011-12-10,0.5152159144890439,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,16655,3,1925.63,1332,3,641.8766666666667,17.524305555555557,United Kingdom,0.0,0.0,2011-12-10,0.515010146399221,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,13644,3,1773.17,1408,3,591.0566666666667,16.411805555555556,United Kingdom,7.0,0.0049469964664310955,2011-12-10,0.5138661100203907,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,14883,4,403.11,468,3,100.7775,18.56736111111111,United Kingdom,1.0,0.0021321961620469083,2011-12-10,0.5120338364955598,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,13178,3,1333.74,971,3,444.58,26.323611111111113,United Kingdom,0.0,0.0,2011-12-10,0.5116547859079449,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,12684,3,832.15,707,3,277.3833333333333,7.5881944444444445,France,0.0,0.0,2011-12-10,0.5106987776643368,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,12488,3,1244.66,526,3,414.8866666666667,9.631944444444445,France,0.0,0.0,2011-12-10,0.5100626224849094,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,12553,3,1146.84,605,3,382.28,8.306944444444444,France,2.0,0.0032948929159802307,2011-12-10,0.5098590081668339,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,12936,4,1063.9,559,3,265.975,17.269444444444446,United Kingdom,20.0,0.03454231433506045,2011-12-10,0.5097456982173424,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,14709,4,968.3,480,3,242.075,15.346527777777778,United Kingdom,0.0,0.0,2011-12-10,0.5092887631267637,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16722,3,1074.23,1277,3,358.07666666666665,17.43888888888889,United Kingdom,0.0,0.0,2011-12-10,0.508685075844545,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16460,3,814.72,879,3,271.5733333333333,28.426388888888887,United Kingdom,0.0,0.0,2011-12-10,0.5086373980106715,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,13993,3,1218.9499999999998,247,3,406.3166666666666,42.62083333333333,United Kingdom,7.0,0.027559055118110236,2011-12-10,0.5071290566746843,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,17728,3,2876.01,1469,3,958.6700000000001,3.6305555555555555,United Kingdom,4.0,0.0027155465037338763,2011-12-10,0.507045675567814,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,15687,4,1313.65,653,3,328.4125,8.64375,United Kingdom,0.0,0.0,2011-12-10,0.5067171299661672,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,15022,4,905.04,543,3,226.26,11.475694444444445,United Kingdom,0.0,0.0,2011-12-10,0.5064979549480867,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,18055,3,3111.33,1229,3,1037.11,7.399305555555555,United Kingdom,0.0,0.0,2011-12-10,0.5064589076221553,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,17735,3,2018.7800000000002,1622,3,672.9266666666667,2.3006944444444444,United Kingdom,0.0,0.0,2011-12-10,0.505990607263443,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,17719,3,918.64,348,3,306.2133333333333,37.55833333333333,United Kingdom,0.0,0.0,2011-12-10,0.5044785814606706,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,17644,4,1270.01,895,3,317.5025,1.4284722222222221,United Kingdom,4.0,0.004449388209121246,2011-12-10,0.5044642923325754,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,17314,3,1021.0,878,3,340.3333333333333,24.596527777777776,United Kingdom,4.0,0.0045351473922902496,2011-12-10,0.504438606797256,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16701,3,1347.8799999999999,1435,3,449.2933333333333,8.534722222222221,United Kingdom,0.0,0.0,2011-12-10,0.5042573623178526,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,13892,3,578.4499999999999,843,3,192.81666666666663,26.506944444444443,United Kingdom,0.0,0.0,2011-12-10,0.5040330486670328,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,15370,3,872.5899999999999,219,3,290.8633333333333,40.543055555555554,United Kingdom,0.0,0.0,2011-12-10,0.5039876571688394,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,17350,4,1286.07,795,3,321.5175,8.342361111111112,United Kingdom,36.0,0.04332129963898917,2011-12-10,0.5035698510570533,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,12952,4,1387.79,653,3,346.9475,5.559027777777778,United Kingdom,1.0,0.0015290519877675841,2011-12-10,0.502928948667972,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,15034,3,1643.78,1089,3,547.9266666666666,15.49236111111111,United Kingdom,6.0,0.005479452054794521,2011-12-10,0.502884293165154,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,14092,4,1331.4900000000002,571,3,332.87250000000006,7.490972222222222,United Kingdom,2.0,0.0034904013961605585,2011-12-10,0.5025494117597831,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,15933,3,1107.46,885,3,369.15333333333336,21.448611111111113,United Kingdom,0.0,0.0,2011-12-10,0.5021478091552516,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,14592,3,570.46,415,3,190.15333333333334,35.30902777777778,United Kingdom,0.0,0.0,2011-12-10,0.5018877727199844,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,13499,3,695.32,1100,3,231.77333333333334,17.527083333333334,United Kingdom,1.0,0.0009082652134423251,2011-12-10,0.5013772114884153,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16186,3,1310.41,778,3,436.80333333333334,22.47013888888889,United Kingdom,0.0,0.0,2011-12-10,0.5013288197675851,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16463,3,1103.03,984,3,367.6766666666667,21.415972222222223,United Kingdom,27.0,0.026706231454005934,2011-12-10,0.49999255716285157,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,15291,3,983.28,646,3,327.76,25.540277777777778,United Kingdom,0.0,0.0,2011-12-10,0.49932610459395066,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,17071,3,1026.6100000000001,575,3,342.2033333333334,28.311805555555555,United Kingdom,7.0,0.012027491408934709,2011-12-10,0.4992924362473645,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,15218,3,1891.54,1071,3,630.5133333333333,10.508333333333333,United Kingdom,0.0,0.0,2011-12-10,0.4988989453735472,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,16348,3,694.31,406,3,231.43666666666664,32.34444444444444,United Kingdom,0.0,0.0,2011-12-10,0.4987897272274202,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,13695,3,737.06,429,3,245.68666666666664,31.398611111111112,United Kingdom,0.0,0.0,2011-12-10,0.49857532225330115,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16416,3,1051.4,672,3,350.4666666666667,26.46527777777778,United Kingdom,16.0,0.023255813953488372,2011-12-10,0.49833510073566545,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,13534,4,1498.55,719,3,374.6375,2.3805555555555555,United Kingdom,16.0,0.021768707482993196,2011-12-10,0.4982350211674232,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,12950,3,1843.0,1380,3,614.3333333333334,2.446527777777778,United Kingdom,0.0,0.0,2011-12-10,0.4981338546394914,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,16205,3,649.03,453,3,216.34333333333333,30.602777777777778,United Kingdom,0.0,0.0,2011-12-10,0.4978580169418101,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16079,3,1352.0,864,3,450.6666666666667,16.466666666666665,United Kingdom,0.0,0.0,2011-12-10,0.4969673805926599,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,13137,3,1719.37,1037,3,573.1233333333333,10.49375,United Kingdom,0.0,0.0,2011-12-10,0.49695344772186106,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,14285,3,1904.1100000000001,539,3,634.7033333333334,21.381944444444443,United Kingdom,0.0,0.0,2011-12-10,0.496274838993577,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,15021,4,795.74,316,3,198.935,8.504861111111111,United Kingdom,2.0,0.006289308176100629,2011-12-10,0.4957324406111504,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,15782,3,2614.7400000000002,864,3,871.58,9.549305555555556,United Kingdom,1.0,0.0011560693641618498,2011-12-10,0.4954455502745939,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,14684,3,717.02,558,3,239.00666666666666,25.51875,United Kingdom,0.0,0.0,2011-12-10,0.4952830820817049,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16633,3,1714.8400000000001,675,3,571.6133333333333,17.429861111111112,United Kingdom,1.0,0.0014792899408284023,2011-12-10,0.4943476818234953,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,13447,3,1129.14,584,3,376.38000000000005,23.431944444444444,United Kingdom,7.0,0.011844331641285956,2011-12-10,0.4943460037219601,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,18223,3,2448.2000000000003,1174,3,816.0666666666667,4.617361111111111,United Kingdom,21.0,0.017573221757322177,2011-12-10,0.4941953013964325,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,14297,3,1072.73,787,3,357.57666666666665,17.620833333333334,United Kingdom,3.0,0.0037974683544303796,2011-12-10,0.49398312639812897,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,18092,3,3216.78,972,3,1072.26,2.448611111111111,United Kingdom,2.0,0.002053388090349076,2011-12-10,0.4932890518309654,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,15601,3,1191.1,980,3,397.0333333333333,11.364583333333334,United Kingdom,3.0,0.003051881993896236,2011-12-10,0.4928940232621672,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,17659,3,1346.43,704,3,448.81,17.438194444444445,United Kingdom,3.0,0.004243281471004243,2011-12-10,0.4928099192611257,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16434,3,615.91,319,3,205.3033333333333,29.397222222222222,United Kingdom,0.0,0.0,2011-12-10,0.4923348038431828,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,15117,3,876.05,863,3,292.01666666666665,14.658333333333333,United Kingdom,1.0,0.0011574074074074073,2011-12-10,0.49202664562226495,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,14739,3,1654.7,1142,3,551.5666666666667,4.295833333333333,United Kingdom,3.0,0.0026200873362445414,2011-12-10,0.49179963844553215,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,18130,3,1059.3899999999999,824,3,353.12999999999994,15.38888888888889,United Kingdom,7.0,0.00842358604091456,2011-12-10,0.4915906018874164,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,13115,3,1416.23,946,3,472.07666666666665,11.473611111111111,United Kingdom,18.0,0.01867219917012448,2011-12-10,0.49045298279768473,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,15738,3,958.97,625,3,319.6566666666667,18.648611111111112,United Kingdom,0.0,0.0,2011-12-10,0.49042900131840417,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16128,3,1185.52,622,3,395.17333333333335,17.531944444444445,United Kingdom,0.0,0.0,2011-12-10,0.4902496293788212,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16987,4,995.5999999999999,299,3,248.89999999999998,3.2736111111111112,United Kingdom,0.0,0.0,2011-12-10,0.4897412061666574,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,17663,3,786.38,372,3,262.12666666666667,25.627777777777776,United Kingdom,3.0,0.008,2011-12-10,0.4896213130594884,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,15621,4,1293.03,501,3,323.2575,4.415972222222222,United Kingdom,38.0,0.07050092764378478,2011-12-10,0.48908676382888877,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,16085,3,656.47,412,3,218.82333333333335,23.441666666666666,United Kingdom,0.0,0.0,2011-12-10,0.48823066384252806,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,15845,3,1185.01,548,3,395.00333333333333,17.595833333333335,United Kingdom,0.0,0.0,2011-12-10,0.48815973822491016,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,14796,3,1387.47,1163,3,462.49,1.3534722222222222,United Kingdom,0.0,0.0,2011-12-10,0.4880266736733108,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,15570,3,1338.8400000000001,928,3,446.28000000000003,7.384027777777778,United Kingdom,0.0,0.0,2011-12-10,0.48802539952737567,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,14226,3,522.7900000000001,221,3,174.26333333333335,28.518055555555556,United Kingdom,0.0,0.0,2011-12-10,0.48792589730265223,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,18096,3,911.15,825,3,303.71666666666664,11.469444444444445,United Kingdom,0.0,0.0,2011-12-10,0.4875262902923134,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,13126,3,1022.22,1081,3,340.74,4.583333333333333,United Kingdom,1.0,0.0009242144177449168,2011-12-10,0.48728601398136023,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,16145,3,1199.18,875,3,399.7266666666667,8.560416666666667,United Kingdom,0.0,0.0,2011-12-10,0.4871101222599359,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,15527,3,1098.99,483,3,366.33,18.488194444444446,United Kingdom,0.0,0.0,2011-12-10,0.48684890303881995,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16358,3,1565.3500000000001,1081,3,521.7833333333334,1.36875,United Kingdom,0.0,0.0,2011-12-10,0.48661320956518833,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,16924,3,846.75,493,3,282.25,21.463194444444444,United Kingdom,13.0,0.025691699604743084,2011-12-10,0.48644249624542824,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,17231,3,1235.6,695,3,411.8666666666666,12.3625,United Kingdom,2.0,0.0028694404591104736,2011-12-10,0.4861424508946474,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,12680,3,515.03,211,3,171.67666666666665,0.4652777777777778,France,0.0,0.0,2011-12-10,0.4860550027337497,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,13437,3,1234.46,594,3,411.4866666666667,14.416666666666666,United Kingdom,0.0,0.0,2011-12-10,0.48601373936493747,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,13309,3,910.15,928,3,303.3833333333333,7.309722222222222,United Kingdom,0.0,0.0,2011-12-10,0.4856131964556004,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,13456,3,911.66,504,3,303.88666666666666,17.6125,United Kingdom,0.0,0.0,2011-12-10,0.48541172735236277,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,17725,3,931.96,552,3,310.65333333333336,16.309722222222224,United Kingdom,0.0,0.0,2011-12-10,0.48538426725627337,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16201,3,1559.67,1078,3,519.89,3.3319444444444444,United Kingdom,19.0,0.01731996353691887,2011-12-10,0.4853599012115111,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,12657,4,1427.18,1032,3,356.795,11.342361111111112,France,386.0,0.27221438645980256,2011-12-10,0.4852701303476536,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,13575,3,513.32,336,3,171.10666666666668,23.448611111111113,United Kingdom,0.0,0.0,2011-12-10,0.4852421329816286,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,15009,3,1261.7800000000002,642,3,420.5933333333334,12.434027777777779,United Kingdom,0.0,0.0,2011-12-10,0.48522077420313314,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,17629,3,1015.74,964,3,338.58,5.544444444444444,United Kingdom,0.0,0.0,2011-12-10,0.4851509036246432,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,13183,3,1562.8000000000002,760,3,520.9333333333334,7.5625,United Kingdom,0.0,0.0,2011-12-10,0.4845421862361912,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,16531,3,560.06,348,3,186.68666666666664,22.313194444444445,United Kingdom,0.0,0.0,2011-12-10,0.48450416022770926,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16350,3,739.77,349,3,246.59,21.338194444444444,United Kingdom,0.0,0.0,2011-12-10,0.48435525847510075,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,17073,3,991.05,451,3,330.34999999999997,17.509027777777778,United Kingdom,0.0,0.0,2011-12-10,0.48417156941890166,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,17101,3,1391.15,657,3,463.7166666666667,10.41875,United Kingdom,0.0,0.0,2011-12-10,0.48397854269919033,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,15594,3,965.71,516,3,321.90333333333336,15.629861111111111,United Kingdom,0.0,0.0,2011-12-10,0.48371216048362325,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,16700,3,980.6,784,3,326.8666666666667,8.541666666666666,United Kingdom,0.0,0.0,2011-12-10,0.4832446511719853,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,16478,3,331.0,224,3,110.33333333333333,25.339583333333334,United Kingdom,0.0,0.0,2011-12-10,0.4832170510414829,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,18211,3,331.37,207,3,110.45666666666666,25.65972222222222,United Kingdom,0.0,0.0,2011-12-10,0.48310083114494495,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,14401,3,972.1,958,3,324.03333333333336,4.4375,United Kingdom,2.0,0.0020833333333333333,2011-12-10,0.4830582718860947,Medium,Add to normal outreach queue,purchased in the last 14 days; frequent 90-day buyer
2011-12-10,15584,3,570.46,265,3,190.15333333333334,23.54513888888889,United Kingdom,2.0,0.00749063670411985,2011-12-10,0.4830305771668896,Medium,Add to normal outreach queue,frequent 90-day buyer
2011-12-10,15465,3,1362.4899999999998,351,3,454.16333333333324,19.575694444444444,United Kingdom,11.0,0.03038674033149171,2011-12-10,0.48299558268428183,Medium,Add to normal outreach queue,frequent 90-day buyer
